
Begin Step 0, Time: 0.02, Redshift: 49, Nf = 0134217728, Systemstep: 0, Dloga: 0

Begin Step 2985, Time: 0.447027, Redshift: 1.237, Nf = 0014094972, Systemstep: 0.000213423, Dloga: 0.000477542

Begin Step 2986, Time: 0.447241, Redshift: 1.23593, Nf = 0001141107, Systemstep: 0.000213525, Dloga: 0.000477542

Begin Step 2987, Time: 0.447454, Redshift: 1.23486, Nf = 0043266212, Systemstep: 0.000213627, Dloga: 0.000477542

Begin Step 2988, Time: 0.447668, Redshift: 1.2338, Nf = 0001148389, Systemstep: 0.000213729, Dloga: 0.000477542

Begin Step 2989, Time: 0.447882, Redshift: 1.23273, Nf = 0014143949, Systemstep: 0.000213831, Dloga: 0.000477542

Begin Step 2990, Time: 0.448096, Redshift: 1.23166, Nf = 0001154577, Systemstep: 0.000213933, Dloga: 0.000477542

Begin Step 2991, Time: 0.44831, Redshift: 1.2306, Nf = 0134217728, Systemstep: 0.000214036, Dloga: 0.000477542

Begin Step 2992, Time: 0.448524, Redshift: 1.22953, Nf = 0001170373, Systemstep: 0.000214138, Dloga: 0.000477542

Begin Step 2993, Time: 0.448738, Redshift: 1.22847, Nf = 0014229293, Systemstep: 0.00021424, Dloga: 0.000477542

Begin Step 2994, Time: 0.448953, Redshift: 1.22741, Nf = 0001179234, Systemstep: 0.000214343, Dloga: 0.000477542

Begin Step 2995, Time: 0.44906, Redshift: 1.22687, Nf = 0000000001, Systemstep: 0.00010721, Dloga: 0.000238771

Begin Step 2996, Time: 0.449167, Redshift: 1.22634, Nf = 0043513976, Systemstep: 0.000107235, Dloga: 0.000238771

Begin Step 2997, Time: 0.449382, Redshift: 1.22528, Nf = 0001187967, Systemstep: 0.000214547, Dloga: 0.000477542

Begin Step 2998, Time: 0.449596, Redshift: 1.22422, Nf = 0014287190, Systemstep: 0.00021465, Dloga: 0.000477542

Begin Step 2999, Time: 0.449811, Redshift: 1.22316, Nf = 0001197038, Systemstep: 0.000214752, Dloga: 0.000477542

Begin Step 3000, Time: 0.450026, Redshift: 1.22209, Nf = 0088758830, Systemstep: 0.000214855, Dloga: 0.000477542

Begin Step 3001, Time: 0.450133, Redshift: 1.22156, Nf = 0000000052, Systemstep: 0.000107466, Dloga: 0.000238771

Begin Step 3002, Time: 0.450241, Redshift: 1.22103, Nf = 0001204273, Systemstep: 0.000107492, Dloga: 0.000238771

Begin Step 3003, Time: 0.450348, Redshift: 1.2205, Nf = 0000000168, Systemstep: 0.000107517, Dloga: 0.000238771

Begin Step 3004, Time: 0.450456, Redshift: 1.21997, Nf = 0014342375, Systemstep: 0.000107543, Dloga: 0.000238771

Begin Step 3005, Time: 0.450564, Redshift: 1.21944, Nf = 0000000203, Systemstep: 0.000107569, Dloga: 0.000238771

Begin Step 3006, Time: 0.450671, Redshift: 1.21891, Nf = 0001209455, Systemstep: 0.000107594, Dloga: 0.000238771

Begin Step 3007, Time: 0.450779, Redshift: 1.21838, Nf = 0000000216, Systemstep: 0.00010762, Dloga: 0.000238771

Begin Step 3008, Time: 0.450886, Redshift: 1.21785, Nf = 0043661879, Systemstep: 0.000107646, Dloga: 0.000238771

Begin Step 3009, Time: 0.450994, Redshift: 1.21732, Nf = 0000000163, Systemstep: 0.000107671, Dloga: 0.000238771

Begin Step 3010, Time: 0.451102, Redshift: 1.21679, Nf = 0001212877, Systemstep: 0.000107697, Dloga: 0.000238771

Begin Step 3011, Time: 0.451209, Redshift: 1.21627, Nf = 0000000101, Systemstep: 0.000107723, Dloga: 0.000238771

Begin Step 3012, Time: 0.451317, Redshift: 1.21574, Nf = 0014392427, Systemstep: 0.000107749, Dloga: 0.000238771

Begin Step 3013, Time: 0.451425, Redshift: 1.21521, Nf = 0000000064, Systemstep: 0.000107774, Dloga: 0.000238771

Begin Step 3014, Time: 0.451533, Redshift: 1.21468, Nf = 0001216382, Systemstep: 0.0001078, Dloga: 0.000238771

Begin Step 3015, Time: 0.451641, Redshift: 1.21415, Nf = 0000000019, Systemstep: 0.000107826, Dloga: 0.000238771

Begin Step 3016, Time: 0.451748, Redshift: 1.21362, Nf = 0134217728, Systemstep: 0.000107852, Dloga: 0.000238771

Begin Step 3017, Time: 0.451856, Redshift: 1.21309, Nf = 0000000004, Systemstep: 0.000107877, Dloga: 0.000238771

Begin Step 3018, Time: 0.451964, Redshift: 1.21256, Nf = 0001230234, Systemstep: 0.000107903, Dloga: 0.000238771

Begin Step 3019, Time: 0.45218, Redshift: 1.21151, Nf = 0014478241, Systemstep: 0.000215883, Dloga: 0.000477542

Begin Step 3020, Time: 0.452288, Redshift: 1.21098, Nf = 0000000003, Systemstep: 0.00010798, Dloga: 0.000238771

Begin Step 3021, Time: 0.452396, Redshift: 1.21045, Nf = 0001239120, Systemstep: 0.000108006, Dloga: 0.000238771

Begin Step 3022, Time: 0.452504, Redshift: 1.20992, Nf = 0000000008, Systemstep: 0.000108032, Dloga: 0.000238771

Begin Step 3023, Time: 0.452612, Redshift: 1.2094, Nf = 0043910774, Systemstep: 0.000108058, Dloga: 0.000238771

Begin Step 3024, Time: 0.45272, Redshift: 1.20887, Nf = 0000000004, Systemstep: 0.000108084, Dloga: 0.000238771

Begin Step 3025, Time: 0.452828, Redshift: 1.20834, Nf = 0001245702, Systemstep: 0.000108109, Dloga: 0.000238771

Begin Step 3026, Time: 0.452937, Redshift: 1.20781, Nf = 0000000006, Systemstep: 0.000108135, Dloga: 0.000238771

Begin Step 3027, Time: 0.453045, Redshift: 1.20729, Nf = 0014536940, Systemstep: 0.000108161, Dloga: 0.000238771

Begin Step 3028, Time: 0.453261, Redshift: 1.20623, Nf = 0001251286, Systemstep: 0.000216399, Dloga: 0.000477542

Begin Step 3029, Time: 0.453478, Redshift: 1.20518, Nf = 0089163737, Systemstep: 0.000216503, Dloga: 0.000477542

Begin Step 3030, Time: 0.453694, Redshift: 1.20413, Nf = 0001255574, Systemstep: 0.000216606, Dloga: 0.000477542

Begin Step 3031, Time: 0.453911, Redshift: 1.20308, Nf = 0014591981, Systemstep: 0.00021671, Dloga: 0.000477542

Begin Step 3032, Time: 0.454128, Redshift: 1.20202, Nf = 0001259715, Systemstep: 0.000216813, Dloga: 0.000477542

Begin Step 3033, Time: 0.454345, Redshift: 1.20097, Nf = 0044058116, Systemstep: 0.000216917, Dloga: 0.000477542

Begin Step 3034, Time: 0.454562, Redshift: 1.19992, Nf = 0001264058, Systemstep: 0.00021702, Dloga: 0.000477542

Begin Step 3035, Time: 0.454779, Redshift: 1.19887, Nf = 0014643460, Systemstep: 0.000217124, Dloga: 0.000477542

Begin Step 3036, Time: 0.454996, Redshift: 1.19782, Nf = 0001267215, Systemstep: 0.000217228, Dloga: 0.000477542

Begin Step 3037, Time: 0.455213, Redshift: 1.19677, Nf = 0134217728, Systemstep: 0.000217332, Dloga: 0.000477542

Begin Step 3038, Time: 0.455431, Redshift: 1.19572, Nf = 0001280048, Systemstep: 0.000217435, Dloga: 0.000477542

Begin Step 3039, Time: 0.455648, Redshift: 1.19467, Nf = 0014730460, Systemstep: 0.000217539, Dloga: 0.000477542

Begin Step 3040, Time: 0.455866, Redshift: 1.19363, Nf = 0001286719, Systemstep: 0.000217643, Dloga: 0.000477542

Begin Step 3041, Time: 0.456084, Redshift: 1.19258, Nf = 0044308148, Systemstep: 0.000217747, Dloga: 0.000477542

Begin Step 3042, Time: 0.456193, Redshift: 1.19206, Nf = 0000000002, Systemstep: 0.000108913, Dloga: 0.000238771

Begin Step 3043, Time: 0.456302, Redshift: 1.19153, Nf = 0001293095, Systemstep: 0.000108939, Dloga: 0.000238771

Begin Step 3044, Time: 0.456411, Redshift: 1.19101, Nf = 0000000039, Systemstep: 0.000108965, Dloga: 0.000238771

Begin Step 3045, Time: 0.45652, Redshift: 1.19049, Nf = 0014790144, Systemstep: 0.000108991, Dloga: 0.000238771

Begin Step 3046, Time: 0.456629, Redshift: 1.18996, Nf = 0000000073, Systemstep: 0.000109017, Dloga: 0.000238771

Begin Step 3047, Time: 0.456738, Redshift: 1.18944, Nf = 0001299086, Systemstep: 0.000109043, Dloga: 0.000238771

Begin Step 3048, Time: 0.456847, Redshift: 1.18892, Nf = 0000000170, Systemstep: 0.000109069, Dloga: 0.000238771

Begin Step 3049, Time: 0.456956, Redshift: 1.1884, Nf = 0089563025, Systemstep: 0.000109095, Dloga: 0.000238771

Begin Step 3050, Time: 0.457065, Redshift: 1.18787, Nf = 0000000290, Systemstep: 0.000109121, Dloga: 0.000238771

Begin Step 3051, Time: 0.457174, Redshift: 1.18735, Nf = 0001306845, Systemstep: 0.000109147, Dloga: 0.000238771

Begin Step 3052, Time: 0.457283, Redshift: 1.18683, Nf = 0000000322, Systemstep: 0.000109173, Dloga: 0.000238771

Begin Step 3053, Time: 0.457392, Redshift: 1.18631, Nf = 0014847152, Systemstep: 0.000109199, Dloga: 0.000238771

Begin Step 3054, Time: 0.457502, Redshift: 1.18578, Nf = 0000000348, Systemstep: 0.000109225, Dloga: 0.000238771

Begin Step 3055, Time: 0.457611, Redshift: 1.18526, Nf = 0001312470, Systemstep: 0.000109251, Dloga: 0.000238771

Begin Step 3056, Time: 0.45772, Redshift: 1.18474, Nf = 0000000317, Systemstep: 0.000109277, Dloga: 0.000238771

Begin Step 3057, Time: 0.457829, Redshift: 1.18422, Nf = 0044453060, Systemstep: 0.000109303, Dloga: 0.000238771

Begin Step 3058, Time: 0.457939, Redshift: 1.1837, Nf = 0000000286, Systemstep: 0.000109329, Dloga: 0.000238771

Begin Step 3059, Time: 0.458048, Redshift: 1.18318, Nf = 0001318162, Systemstep: 0.000109356, Dloga: 0.000238771

Begin Step 3060, Time: 0.458158, Redshift: 1.18266, Nf = 0000000202, Systemstep: 0.000109382, Dloga: 0.000238771

Begin Step 3061, Time: 0.458267, Redshift: 1.18213, Nf = 0014895936, Systemstep: 0.000109408, Dloga: 0.000238771

Begin Step 3062, Time: 0.458376, Redshift: 1.18161, Nf = 0000000150, Systemstep: 0.000109434, Dloga: 0.000238771

Begin Step 3063, Time: 0.458486, Redshift: 1.18109, Nf = 0001323203, Systemstep: 0.00010946, Dloga: 0.000238771

Begin Step 3064, Time: 0.458595, Redshift: 1.18057, Nf = 0000000113, Systemstep: 0.000109486, Dloga: 0.000238771

Begin Step 3065, Time: 0.458705, Redshift: 1.18005, Nf = 0134217728, Systemstep: 0.000109512, Dloga: 0.000238771

Begin Step 3066, Time: 0.458814, Redshift: 1.17953, Nf = 0000000230, Systemstep: 0.000109538, Dloga: 0.000238771

Begin Step 3067, Time: 0.458924, Redshift: 1.17901, Nf = 0001337088, Systemstep: 0.000109565, Dloga: 0.000238771

Begin Step 3068, Time: 0.459034, Redshift: 1.17849, Nf = 0000000197, Systemstep: 0.000109591, Dloga: 0.000238771

Begin Step 3069, Time: 0.459143, Redshift: 1.17797, Nf = 0014986559, Systemstep: 0.000109617, Dloga: 0.000238771

Begin Step 3070, Time: 0.459253, Redshift: 1.17745, Nf = 0000000168, Systemstep: 0.000109643, Dloga: 0.000238771

Begin Step 3071, Time: 0.459362, Redshift: 1.17693, Nf = 0001344150, Systemstep: 0.000109669, Dloga: 0.000238771

Begin Step 3072, Time: 0.459472, Redshift: 1.17641, Nf = 0000000132, Systemstep: 0.000109695, Dloga: 0.000238771

Begin Step 3073, Time: 0.459582, Redshift: 1.17589, Nf = 0044702080, Systemstep: 0.000109722, Dloga: 0.000238771

Begin Step 3074, Time: 0.459692, Redshift: 1.17537, Nf = 0000000092, Systemstep: 0.000109748, Dloga: 0.000238771

Begin Step 3075, Time: 0.459801, Redshift: 1.17485, Nf = 0001350551, Systemstep: 0.000109774, Dloga: 0.000238771

Begin Step 3076, Time: 0.459911, Redshift: 1.17433, Nf = 0000000043, Systemstep: 0.0001098, Dloga: 0.000238771

Begin Step 3077, Time: 0.460021, Redshift: 1.17381, Nf = 0015047847, Systemstep: 0.000109827, Dloga: 0.000238771

Begin Step 3078, Time: 0.460131, Redshift: 1.17329, Nf = 0000000038, Systemstep: 0.000109853, Dloga: 0.000238771

Begin Step 3079, Time: 0.460241, Redshift: 1.17278, Nf = 0001354480, Systemstep: 0.000109879, Dloga: 0.000238771

Begin Step 3080, Time: 0.460351, Redshift: 1.17226, Nf = 0000000002, Systemstep: 0.000109905, Dloga: 0.000238771

Begin Step 3081, Time: 0.460461, Redshift: 1.17174, Nf = 0089954376, Systemstep: 0.000109931, Dloga: 0.000238771

Begin Step 3082, Time: 0.460681, Redshift: 1.1707, Nf = 0001357717, Systemstep: 0.000219942, Dloga: 0.000477542

Begin Step 3083, Time: 0.460791, Redshift: 1.17018, Nf = 0000000001, Systemstep: 0.00011001, Dloga: 0.000238771

Begin Step 3084, Time: 0.460901, Redshift: 1.16967, Nf = 0015105849, Systemstep: 0.000110037, Dloga: 0.000238771

Begin Step 3085, Time: 0.461011, Redshift: 1.16915, Nf = 0000000003, Systemstep: 0.000110063, Dloga: 0.000238771

Begin Step 3086, Time: 0.461121, Redshift: 1.16863, Nf = 0001359372, Systemstep: 0.000110089, Dloga: 0.000238771

Begin Step 3087, Time: 0.461231, Redshift: 1.16811, Nf = 0000000001, Systemstep: 0.000110115, Dloga: 0.000238771

Begin Step 3088, Time: 0.461341, Redshift: 1.16759, Nf = 0044847189, Systemstep: 0.000110142, Dloga: 0.000238771

Begin Step 3089, Time: 0.461451, Redshift: 1.16708, Nf = 0000000001, Systemstep: 0.000110168, Dloga: 0.000238771

Begin Step 3090, Time: 0.461561, Redshift: 1.16656, Nf = 0001359726, Systemstep: 0.000110194, Dloga: 0.000238771

Begin Step 3091, Time: 0.461782, Redshift: 1.16552, Nf = 0015160296, Systemstep: 0.000220468, Dloga: 0.000477542

Begin Step 3092, Time: 0.461892, Redshift: 1.16501, Nf = 0000000001, Systemstep: 0.000110273, Dloga: 0.000238771

Begin Step 3093, Time: 0.462002, Redshift: 1.16449, Nf = 0001359608, Systemstep: 0.0001103, Dloga: 0.000238771

Begin Step 3094, Time: 0.462223, Redshift: 1.16346, Nf = 0134217728, Systemstep: 0.000220678, Dloga: 0.000477542

Begin Step 3095, Time: 0.462444, Redshift: 1.16242, Nf = 0001369696, Systemstep: 0.000220784, Dloga: 0.000477542

Begin Step 3096, Time: 0.462665, Redshift: 1.16139, Nf = 0015252590, Systemstep: 0.000220889, Dloga: 0.000477542

Begin Step 3097, Time: 0.462886, Redshift: 1.16036, Nf = 0001374873, Systemstep: 0.000220995, Dloga: 0.000477542

Begin Step 3098, Time: 0.463107, Redshift: 1.15933, Nf = 0045094711, Systemstep: 0.0002211, Dloga: 0.000477542

Begin Step 3099, Time: 0.463328, Redshift: 1.1583, Nf = 0001379302, Systemstep: 0.000221206, Dloga: 0.000477542

Begin Step 3100, Time: 0.463549, Redshift: 1.15727, Nf = 0015316833, Systemstep: 0.000221311, Dloga: 0.000477542

Begin Step 3101, Time: 0.463771, Redshift: 1.15624, Nf = 0001383963, Systemstep: 0.000221417, Dloga: 0.000477542

Begin Step 3102, Time: 0.463992, Redshift: 1.15521, Nf = 0090340858, Systemstep: 0.000221523, Dloga: 0.000477542

Begin Step 3103, Time: 0.464214, Redshift: 1.15418, Nf = 0001388145, Systemstep: 0.000221629, Dloga: 0.000477542

Begin Step 3104, Time: 0.464436, Redshift: 1.15315, Nf = 0015374501, Systemstep: 0.000221735, Dloga: 0.000477542

Begin Step 3105, Time: 0.464658, Redshift: 1.15212, Nf = 0001392495, Systemstep: 0.00022184, Dloga: 0.000477542

Begin Step 3106, Time: 0.464879, Redshift: 1.1511, Nf = 0045236447, Systemstep: 0.000221946, Dloga: 0.000477542

Begin Step 3107, Time: 0.465101, Redshift: 1.15007, Nf = 0001395606, Systemstep: 0.000222052, Dloga: 0.000477542

Begin Step 3108, Time: 0.465324, Redshift: 1.14904, Nf = 0015428013, Systemstep: 0.000222158, Dloga: 0.000477542

Begin Step 3109, Time: 0.465546, Redshift: 1.14802, Nf = 0001398008, Systemstep: 0.000222265, Dloga: 0.000477542

Begin Step 3110, Time: 0.465768, Redshift: 1.14699, Nf = 0134217728, Systemstep: 0.000222371, Dloga: 0.000477542

Begin Step 3111, Time: 0.465991, Redshift: 1.14597, Nf = 0001412741, Systemstep: 0.000222477, Dloga: 0.000477542

Begin Step 3112, Time: 0.466213, Redshift: 1.14494, Nf = 0015518966, Systemstep: 0.000222583, Dloga: 0.000477542

Begin Step 3113, Time: 0.466436, Redshift: 1.14392, Nf = 0001421606, Systemstep: 0.00022269, Dloga: 0.000477542

Begin Step 3114, Time: 0.466659, Redshift: 1.14289, Nf = 0045486661, Systemstep: 0.000222796, Dloga: 0.000477542

Begin Step 3115, Time: 0.46677, Redshift: 1.14238, Nf = 0000000002, Systemstep: 0.000111438, Dloga: 0.000238771

Begin Step 3116, Time: 0.466882, Redshift: 1.14187, Nf = 0001429666, Systemstep: 0.000111464, Dloga: 0.000238771

Begin Step 3117, Time: 0.466993, Redshift: 1.14136, Nf = 0000000009, Systemstep: 0.000111491, Dloga: 0.000238771

Begin Step 3118, Time: 0.467105, Redshift: 1.14085, Nf = 0015581126, Systemstep: 0.000111518, Dloga: 0.000238771

Begin Step 3119, Time: 0.467216, Redshift: 1.14034, Nf = 0000000024, Systemstep: 0.000111544, Dloga: 0.000238771

Begin Step 3120, Time: 0.467328, Redshift: 1.13983, Nf = 0001436434, Systemstep: 0.000111571, Dloga: 0.000238771

Begin Step 3121, Time: 0.467439, Redshift: 1.13931, Nf = 0000000022, Systemstep: 0.000111598, Dloga: 0.000238771

Begin Step 3122, Time: 0.467551, Redshift: 1.1388, Nf = 0090718894, Systemstep: 0.000111624, Dloga: 0.000238771

Begin Step 3123, Time: 0.467663, Redshift: 1.13829, Nf = 0000000015, Systemstep: 0.000111651, Dloga: 0.000238771

Begin Step 3124, Time: 0.467774, Redshift: 1.13778, Nf = 0001444164, Systemstep: 0.000111678, Dloga: 0.000238771

Begin Step 3125, Time: 0.467886, Redshift: 1.13727, Nf = 0000000008, Systemstep: 0.000111704, Dloga: 0.000238771

Begin Step 3126, Time: 0.467998, Redshift: 1.13676, Nf = 0015638563, Systemstep: 0.000111731, Dloga: 0.000238771

Begin Step 3127, Time: 0.46811, Redshift: 1.13625, Nf = 0000000018, Systemstep: 0.000111758, Dloga: 0.000238771

Begin Step 3128, Time: 0.468221, Redshift: 1.13574, Nf = 0001450761, Systemstep: 0.000111784, Dloga: 0.000238771

Begin Step 3129, Time: 0.468333, Redshift: 1.13523, Nf = 0000000021, Systemstep: 0.000111811, Dloga: 0.000238771

Begin Step 3130, Time: 0.468445, Redshift: 1.13472, Nf = 0045628428, Systemstep: 0.000111838, Dloga: 0.000238771

Begin Step 3131, Time: 0.468557, Redshift: 1.13421, Nf = 0000000023, Systemstep: 0.000111864, Dloga: 0.000238771

Begin Step 3132, Time: 0.468669, Redshift: 1.1337, Nf = 0001457568, Systemstep: 0.000111891, Dloga: 0.000238771

Begin Step 3133, Time: 0.468781, Redshift: 1.13319, Nf = 0000000032, Systemstep: 0.000111918, Dloga: 0.000238771

Begin Step 3134, Time: 0.468893, Redshift: 1.13268, Nf = 0015690907, Systemstep: 0.000111945, Dloga: 0.000238771

Begin Step 3135, Time: 0.469005, Redshift: 1.13218, Nf = 0000000032, Systemstep: 0.000111971, Dloga: 0.000238771

Begin Step 3136, Time: 0.469117, Redshift: 1.13167, Nf = 0001462872, Systemstep: 0.000111998, Dloga: 0.000238771

Begin Step 3137, Time: 0.469229, Redshift: 1.13116, Nf = 0000000022, Systemstep: 0.000112025, Dloga: 0.000238771

Begin Step 3138, Time: 0.469341, Redshift: 1.13065, Nf = 0134217728, Systemstep: 0.000112052, Dloga: 0.000238771

Begin Step 3139, Time: 0.469453, Redshift: 1.13014, Nf = 0000000019, Systemstep: 0.000112078, Dloga: 0.000238771

Begin Step 3140, Time: 0.469565, Redshift: 1.12963, Nf = 0001479362, Systemstep: 0.000112105, Dloga: 0.000238771

Begin Step 3141, Time: 0.469677, Redshift: 1.12912, Nf = 0000000022, Systemstep: 0.000112132, Dloga: 0.000238771

Begin Step 3142, Time: 0.469789, Redshift: 1.12861, Nf = 0015783634, Systemstep: 0.000112159, Dloga: 0.000238771

Begin Step 3143, Time: 0.469901, Redshift: 1.12811, Nf = 0000000041, Systemstep: 0.000112185, Dloga: 0.000238771

Begin Step 3144, Time: 0.470014, Redshift: 1.1276, Nf = 0001489336, Systemstep: 0.000112212, Dloga: 0.000238771

Begin Step 3145, Time: 0.470126, Redshift: 1.12709, Nf = 0000000061, Systemstep: 0.000112239, Dloga: 0.000238771

Begin Step 3146, Time: 0.470238, Redshift: 1.12658, Nf = 0045877226, Systemstep: 0.000112266, Dloga: 0.000238771

Begin Step 3147, Time: 0.47035, Redshift: 1.12607, Nf = 0000000073, Systemstep: 0.000112293, Dloga: 0.000238771

Begin Step 3148, Time: 0.470463, Redshift: 1.12557, Nf = 0001498504, Systemstep: 0.000112319, Dloga: 0.000238771

Begin Step 3149, Time: 0.470575, Redshift: 1.12506, Nf = 0000000056, Systemstep: 0.000112346, Dloga: 0.000238771

Begin Step 3150, Time: 0.470687, Redshift: 1.12455, Nf = 0015845159, Systemstep: 0.000112373, Dloga: 0.000238771

Begin Step 3151, Time: 0.4708, Redshift: 1.12405, Nf = 0000000037, Systemstep: 0.0001124, Dloga: 0.000238771

Begin Step 3152, Time: 0.470912, Redshift: 1.12354, Nf = 0001505565, Systemstep: 0.000112427, Dloga: 0.000238771

Begin Step 3153, Time: 0.471025, Redshift: 1.12303, Nf = 0000000020, Systemstep: 0.000112454, Dloga: 0.000238771

Begin Step 3154, Time: 0.471137, Redshift: 1.12252, Nf = 0091092893, Systemstep: 0.00011248, Dloga: 0.000238771

Begin Step 3155, Time: 0.47125, Redshift: 1.12202, Nf = 0000000039, Systemstep: 0.000112507, Dloga: 0.000238771

Begin Step 3156, Time: 0.471362, Redshift: 1.12151, Nf = 0001511974, Systemstep: 0.000112534, Dloga: 0.000238771

Begin Step 3157, Time: 0.471475, Redshift: 1.121, Nf = 0000000045, Systemstep: 0.000112561, Dloga: 0.000238771

Begin Step 3158, Time: 0.471587, Redshift: 1.1205, Nf = 0015901765, Systemstep: 0.000112588, Dloga: 0.000238771

Begin Step 3159, Time: 0.4717, Redshift: 1.11999, Nf = 0000000071, Systemstep: 0.000112615, Dloga: 0.000238771

Begin Step 3160, Time: 0.471813, Redshift: 1.11949, Nf = 0001517972, Systemstep: 0.000112642, Dloga: 0.000238771

Begin Step 3161, Time: 0.471925, Redshift: 1.11898, Nf = 0000000073, Systemstep: 0.000112669, Dloga: 0.000238771

Begin Step 3162, Time: 0.472038, Redshift: 1.11847, Nf = 0046016672, Systemstep: 0.000112695, Dloga: 0.000238771

Begin Step 3163, Time: 0.472151, Redshift: 1.11797, Nf = 0000000077, Systemstep: 0.000112722, Dloga: 0.000238771

Begin Step 3164, Time: 0.472263, Redshift: 1.11746, Nf = 0001522697, Systemstep: 0.000112749, Dloga: 0.000238771

Begin Step 3165, Time: 0.472376, Redshift: 1.11696, Nf = 0000000054, Systemstep: 0.000112776, Dloga: 0.000238771

Begin Step 3166, Time: 0.472489, Redshift: 1.11645, Nf = 0015953312, Systemstep: 0.000112803, Dloga: 0.000238771

Begin Step 3167, Time: 0.472602, Redshift: 1.11595, Nf = 0000000025, Systemstep: 0.00011283, Dloga: 0.000238771

Begin Step 3168, Time: 0.472715, Redshift: 1.11544, Nf = 0001525060, Systemstep: 0.000112857, Dloga: 0.000238771

Begin Step 3169, Time: 0.472828, Redshift: 1.11494, Nf = 0000000001, Systemstep: 0.000112884, Dloga: 0.000238771

Begin Step 3170, Time: 0.472941, Redshift: 1.11443, Nf = 0134217728, Systemstep: 0.000112911, Dloga: 0.000238771

Begin Step 3171, Time: 0.473053, Redshift: 1.11393, Nf = 0000000006, Systemstep: 0.000112938, Dloga: 0.000238771

Begin Step 3172, Time: 0.473166, Redshift: 1.11342, Nf = 0001539656, Systemstep: 0.000112965, Dloga: 0.000238771

Begin Step 3173, Time: 0.473279, Redshift: 1.11292, Nf = 0000000017, Systemstep: 0.000112992, Dloga: 0.000238771

Begin Step 3174, Time: 0.473392, Redshift: 1.11241, Nf = 0016047602, Systemstep: 0.000113019, Dloga: 0.000238771

Begin Step 3175, Time: 0.473505, Redshift: 1.11191, Nf = 0000000026, Systemstep: 0.000113046, Dloga: 0.000238771

Begin Step 3176, Time: 0.473619, Redshift: 1.1114, Nf = 0001547697, Systemstep: 0.000113073, Dloga: 0.000238771

Begin Step 3177, Time: 0.473732, Redshift: 1.1109, Nf = 0000000031, Systemstep: 0.0001131, Dloga: 0.000238771

Begin Step 3178, Time: 0.473845, Redshift: 1.1104, Nf = 0046264746, Systemstep: 0.000113127, Dloga: 0.000238771

Begin Step 3179, Time: 0.473958, Redshift: 1.10989, Nf = 0000000037, Systemstep: 0.000113154, Dloga: 0.000238771

Begin Step 3180, Time: 0.474071, Redshift: 1.10939, Nf = 0001555003, Systemstep: 0.000113181, Dloga: 0.000238771

Begin Step 3181, Time: 0.474184, Redshift: 1.10888, Nf = 0000000028, Systemstep: 0.000113208, Dloga: 0.000238771

Begin Step 3182, Time: 0.474298, Redshift: 1.10838, Nf = 0016109323, Systemstep: 0.000113235, Dloga: 0.000238771

Begin Step 3183, Time: 0.474411, Redshift: 1.10788, Nf = 0000000033, Systemstep: 0.000113262, Dloga: 0.000238771

Begin Step 3184, Time: 0.474524, Redshift: 1.10737, Nf = 0001562253, Systemstep: 0.000113289, Dloga: 0.000238771

Begin Step 3185, Time: 0.474637, Redshift: 1.10687, Nf = 0000000036, Systemstep: 0.000113316, Dloga: 0.000238771

Begin Step 3186, Time: 0.474751, Redshift: 1.10637, Nf = 0091459682, Systemstep: 0.000113343, Dloga: 0.000238771

Begin Step 3187, Time: 0.474864, Redshift: 1.10587, Nf = 0000000038, Systemstep: 0.00011337, Dloga: 0.000238771

Begin Step 3188, Time: 0.474978, Redshift: 1.10536, Nf = 0001568675, Systemstep: 0.000113397, Dloga: 0.000238771

Begin Step 3189, Time: 0.475091, Redshift: 1.10486, Nf = 0000000022, Systemstep: 0.000113424, Dloga: 0.000238771

Begin Step 3190, Time: 0.475204, Redshift: 1.10436, Nf = 0016166364, Systemstep: 0.000113451, Dloga: 0.000238771

Begin Step 3191, Time: 0.475318, Redshift: 1.10386, Nf = 0000000007, Systemstep: 0.000113479, Dloga: 0.000238771

Begin Step 3192, Time: 0.475431, Redshift: 1.10335, Nf = 0001575457, Systemstep: 0.000113506, Dloga: 0.000238771

Begin Step 3193, Time: 0.475545, Redshift: 1.10285, Nf = 0000000002, Systemstep: 0.000113533, Dloga: 0.000238771

Begin Step 3194, Time: 0.475658, Redshift: 1.10235, Nf = 0046402220, Systemstep: 0.00011356, Dloga: 0.000238771

Begin Step 3195, Time: 0.475772, Redshift: 1.10185, Nf = 0000000011, Systemstep: 0.000113587, Dloga: 0.000238771

Begin Step 3196, Time: 0.475886, Redshift: 1.10134, Nf = 0001581278, Systemstep: 0.000113614, Dloga: 0.000238771

Begin Step 3197, Time: 0.475999, Redshift: 1.10084, Nf = 0000000018, Systemstep: 0.000113641, Dloga: 0.000238771

Begin Step 3198, Time: 0.476113, Redshift: 1.10034, Nf = 0016217545, Systemstep: 0.000113668, Dloga: 0.000238771

