  0.379158E+00  0.116271E+05  0.978301E+04  0.000000E+00  0.000000E+00  0.122653E+02  0.111388E+05
  0.385565E+00  0.113540E+05  0.957526E+04  0.000000E+00  0.000000E+00  0.116030E+02  0.108802E+05
  0.391973E+00  0.110910E+05  0.937288E+04  0.000000E+00  0.000000E+00  0.109753E+02  0.106310E+05
  0.398381E+00  0.108347E+05  0.916725E+04  0.000000E+00  0.000000E+00  0.103970E+02  0.103869E+05
  0.404788E+00  0.105834E+05  0.895523E+04  0.000000E+00  0.000000E+00  0.982134E+01  0.101460E+05
  0.411196E+00  0.103367E+05  0.873857E+04  0.000000E+00  0.000000E+00  0.926974E+01  0.990840E+04
  0.417604E+00  0.100959E+05  0.852259E+04  0.000000E+00  0.000000E+00  0.881444E+01  0.967580E+04
  0.424012E+00  0.986306E+04  0.831399E+04  0.000000E+00  0.000000E+00  0.835585E+01  0.945094E+04
  0.430419E+00  0.963998E+04  0.811806E+04  0.000000E+00  0.000000E+00  0.796577E+01  0.923606E+04
  0.436827E+00  0.942733E+04  0.793703E+04  0.000000E+00  0.000000E+00  0.754018E+01  0.903203E+04
  0.438300E+00  0.938049E+04  0.789890E+04  0.000000E+00  0.000000E+00  0.743288E+01  0.898733E+04
  0.453156E+00  0.892855E+04  0.753211E+04  0.000000E+00  0.000000E+00  0.664373E+01  0.855630E+04
  0.468516E+00  0.849696E+04  0.717788E+04  0.000000E+00  0.000000E+00  0.591602E+01  0.814410E+04
  0.484396E+00  0.807704E+04  0.681682E+04  0.000000E+00  0.000000E+00  0.527348E+01  0.774071E+04
  0.500815E+00  0.767489E+04  0.647034E+04  0.000000E+00  0.000000E+00  0.469139E+01  0.735429E+04
  0.517790E+00  0.729603E+04  0.615430E+04  0.000000E+00  0.000000E+00  0.416739E+01  0.699173E+04
  0.535340E+00  0.693605E+04  0.585505E+04  0.000000E+00  0.000000E+00  0.372399E+01  0.664739E+04
  0.553486E+00  0.658963E+04  0.556050E+04  0.000000E+00  0.000000E+00  0.330967E+01  0.631508E+04
  0.572246E+00  0.625901E+04  0.527945E+04  0.000000E+00  0.000000E+00  0.293941E+01  0.599793E+04
  0.591643E+00  0.594577E+04  0.501693E+04  0.000000E+00  0.000000E+00  0.262124E+01  0.569800E+04
  0.611697E+00  0.564705E+04  0.476558E+04  0.000000E+00  0.000000E+00  0.232337E+01  0.541183E+04
  0.632430E+00  0.536155E+04  0.452361E+04  0.000000E+00  0.000000E+00  0.206649E+01  0.513807E+04
  0.653867E+00  0.509015E+04  0.429482E+04  0.000000E+00  0.000000E+00  0.183509E+01  0.487800E+04
